date,corona,corona virus,country_code,country_name
8/11/2020,1,6,DZA,Algeria
8/12/2020,1,5,DZA,Algeria
8/13/2020,1,5,DZA,Algeria
8/14/2020,1,5,DZA,Algeria
8/15/2020,1,5,DZA,Algeria
8/16/2020,1,6,DZA,Algeria
8/17/2020,1,4,DZA,Algeria
8/18/2020,1,4,DZA,Algeria
8/19/2020,1,4,DZA,Algeria
8/20/2020,1,5,DZA,Algeria
8/21/2020,1,5,DZA,Algeria
8/22/2020,2,5,DZA,Algeria
8/23/2020,1,4,DZA,Algeria
8/24/2020,1,4,DZA,Algeria
8/25/2020,1,5,DZA,Algeria
8/26/2020,1,4,DZA,Algeria
8/27/2020,1,4,DZA,Algeria
8/28/2020,2,5,DZA,Algeria
8/29/2020,1,4,DZA,Algeria
8/30/2020,1,4,DZA,Algeria
8/31/2020,1,4,DZA,Algeria
9/1/2020,1,4,DZA,Algeria
9/2/2020,1,4,DZA,Algeria
9/3/2020,1,4,DZA,Algeria
9/4/2020,1,4,DZA,Algeria
9/5/2020,1,3,DZA,Algeria
9/6/2020,1,3,DZA,Algeria
9/7/2020,1,4,DZA,Algeria
9/8/2020,1,3,DZA,Algeria
9/9/2020,1,3,DZA,Algeria
9/10/2020,1,4,DZA,Algeria
9/11/2020,1,3,DZA,Algeria
9/12/2020,0,4,DZA,Algeria
9/13/2020,1,3,DZA,Algeria
9/14/2020,1,4,DZA,Algeria
9/15/2020,1,4,DZA,Algeria
9/16/2020,1,3,DZA,Algeria
9/17/2020,1,4,DZA,Algeria
9/18/2020,1,4,DZA,Algeria
9/19/2020,1,4,DZA,Algeria
9/20/2020,1,4,DZA,Algeria
9/21/2020,1,3,DZA,Algeria
9/22/2020,1,4,DZA,Algeria
9/23/2020,1,3,DZA,Algeria
9/24/2020,1,3,DZA,Algeria
9/25/2020,1,3,DZA,Algeria
9/26/2020,1,3,DZA,Algeria
9/27/2020,1,3,DZA,Algeria
9/28/2020,1,3,DZA,Algeria
9/29/2020,1,3,DZA,Algeria
9/30/2020,1,4,DZA,Algeria
10/1/2020,1,3,DZA,Algeria
10/2/2020,1,3,DZA,Algeria
10/3/2020,1,3,DZA,Algeria
10/4/2020,1,3,DZA,Algeria
2/1/2020,0,0,ASM,American Samoa
2/2/2020,0,0,ASM,American Samoa
2/3/2020,0,64,ASM,American Samoa
2/4/2020,0,0,ASM,American Samoa
2/5/2020,0,0,ASM,American Samoa
2/6/2020,0,0,ASM,American Samoa
2/7/2020,0,0,ASM,American Samoa
2/8/2020,0,0,ASM,American Samoa
2/9/2020,0,0,ASM,American Samoa
2/10/2020,0,0,ASM,American Samoa
2/11/2020,31,0,ASM,American Samoa
2/12/2020,0,0,ASM,American Samoa
2/13/2020,0,0,ASM,American Samoa
2/14/2020,25,0,ASM,American Samoa
2/15/2020,0,32,ASM,American Samoa
2/16/2020,0,0,ASM,American Samoa
2/17/2020,0,24,ASM,American Samoa
2/18/2020,0,58,ASM,American Samoa
2/19/2020,0,27,ASM,American Samoa
2/20/2020,0,0,ASM,American Samoa
2/21/2020,0,0,ASM,American Samoa
2/22/2020,0,0,ASM,American Samoa
2/23/2020,0,0,ASM,American Samoa
2/24/2020,0,0,ASM,American Samoa
2/25/2020,0,0,ASM,American Samoa
2/26/2020,0,0,ASM,American Samoa
2/27/2020,21,0,ASM,American Samoa
2/28/2020,0,0,ASM,American Samoa
2/29/2020,0,68,ASM,American Samoa
3/1/2020,0,54,ASM,American Samoa
3/2/2020,0,34,ASM,American Samoa
3/3/2020,0,28,ASM,American Samoa
3/4/2020,23,42,ASM,American Samoa
3/5/2020,0,56,ASM,American Samoa
3/6/2020,23,38,ASM,American Samoa
3/7/2020,0,22,ASM,American Samoa
3/8/2020,0,0,ASM,American Samoa
3/9/2020,0,26,ASM,American Samoa
3/10/2020,50,25,ASM,American Samoa
3/11/2020,0,24,ASM,American Samoa
3/12/2020,28,69,ASM,American Samoa
3/13/2020,0,22,ASM,American Samoa
3/14/2020,0,28,ASM,American Samoa
3/15/2020,0,27,ASM,American Samoa
3/16/2020,33,87,ASM,American Samoa
3/17/2020,24,24,ASM,American Samoa
3/18/2020,48,21,ASM,American Samoa
3/19/2020,0,58,ASM,American Samoa
3/20/2020,50,19,ASM,American Samoa
3/21/2020,0,100,ASM,American Samoa
3/22/2020,0,0,ASM,American Samoa
3/23/2020,0,18,ASM,American Samoa
3/24/2020,0,0,ASM,American Samoa
3/25/2020,0,24,ASM,American Samoa
3/26/2020,0,22,ASM,American Samoa
3/27/2020,0,18,ASM,American Samoa
3/28/2020,19,0,ASM,American Samoa
3/29/2020,0,53,ASM,American Samoa
3/30/2020,18,18,ASM,American Samoa
3/31/2020,31,31,ASM,American Samoa
4/1/2020,21,21,ASM,American Samoa
4/2/2020,0,29,ASM,American Samoa
4/3/2020,20,0,ASM,American Samoa
4/4/2020,18,42,ASM,American Samoa
4/5/2020,0,0,ASM,American Samoa
4/6/2020,0,20,ASM,American Samoa
4/7/2020,0,20,ASM,American Samoa
4/8/2020,34,17,ASM,American Samoa
4/9/2020,19,0,ASM,American Samoa
4/10/2020,0,0,ASM,American Samoa
4/11/2020,0,0,ASM,American Samoa
4/12/2020,0,0,ASM,American Samoa
4/13/2020,0,42,ASM,American Samoa
4/14/2020,23,68,ASM,American Samoa
4/15/2020,21,27,ASM,American Samoa
4/16/2020,24,49,ASM,American Samoa
4/17/2020,0,28,ASM,American Samoa
4/18/2020,35,31,ASM,American Samoa
4/19/2020,0,65,ASM,American Samoa
4/20/2020,27,25,ASM,American Samoa
4/21/2020,26,26,ASM,American Samoa
4/22/2020,0,0,ASM,American Samoa
4/23/2020,0,0,ASM,American Samoa
4/24/2020,0,32,ASM,American Samoa
4/25/2020,0,0,ASM,American Samoa
4/26/2020,0,36,ASM,American Samoa
4/27/2020,0,28,ASM,American Samoa
4/28/2020,0,21,ASM,American Samoa
4/29/2020,0,21,ASM,American Samoa
4/30/2020,0,0,ASM,American Samoa
5/1/2020,0,64,ASM,American Samoa
5/2/2020,0,35,ASM,American Samoa
5/3/2020,0,84,ASM,American Samoa
5/4/2020,0,29,ASM,American Samoa
5/5/2020,0,30,ASM,American Samoa
5/6/2020,26,61,ASM,American Samoa
5/7/2020,0,23,ASM,American Samoa
5/8/2020,0,21,ASM,American Samoa
5/9/2020,0,24,ASM,American Samoa
5/10/2020,0,0,ASM,American Samoa
5/11/2020,0,20,ASM,American Samoa
5/12/2020,0,19,ASM,American Samoa
5/13/2020,0,45,ASM,American Samoa
5/14/2020,0,22,ASM,American Samoa
5/15/2020,0,0,ASM,American Samoa
5/16/2020,0,0,ASM,American Samoa
5/17/2020,0,0,ASM,American Samoa
5/18/2020,0,58,ASM,American Samoa
5/19/2020,24,0,ASM,American Samoa
5/20/2020,0,20,ASM,American Samoa
5/21/2020,0,0,ASM,American Samoa
5/22/2020,0,0,ASM,American Samoa
5/23/2020,0,0,ASM,American Samoa
5/24/2020,0,0,ASM,American Samoa
5/25/2020,0,31,ASM,American Samoa
5/26/2020,0,28,ASM,American Samoa
5/27/2020,0,0,ASM,American Samoa
5/28/2020,0,16,ASM,American Samoa
5/29/2020,0,0,ASM,American Samoa
5/30/2020,0,0,ASM,American Samoa
5/31/2020,0,0,ASM,American Samoa
6/1/2020,0,0,ASM,American Samoa
6/2/2020,0,36,ASM,American Samoa
6/3/2020,19,0,ASM,American Samoa
6/4/2020,0,0,ASM,American Samoa
6/5/2020,0,0,ASM,American Samoa
6/6/2020,16,0,ASM,American Samoa
6/7/2020,0,15,ASM,American Samoa
6/8/2020,0,28,ASM,American Samoa
6/9/2020,0,16,ASM,American Samoa
6/10/2020,0,17,ASM,American Samoa
6/11/2020,0,29,ASM,American Samoa
6/12/2020,0,18,ASM,American Samoa
6/13/2020,0,0,ASM,American Samoa
6/14/2020,0,20,ASM,American Samoa
6/15/2020,0,0,ASM,American Samoa
6/16/2020,0,0,ASM,American Samoa
6/17/2020,0,0,ASM,American Samoa
6/18/2020,28,0,ASM,American Samoa
6/19/2020,0,0,ASM,American Samoa
6/20/2020,0,38,ASM,American Samoa
6/21/2020,45,0,ASM,American Samoa
6/22/2020,0,0,ASM,American Samoa
6/23/2020,0,0,ASM,American Samoa
6/24/2020,0,0,ASM,American Samoa
6/25/2020,0,50,ASM,American Samoa
6/26/2020,0,0,ASM,American Samoa
6/27/2020,0,0,ASM,American Samoa
6/28/2020,0,0,ASM,American Samoa
6/29/2020,0,0,ASM,American Samoa
6/30/2020,0,0,ASM,American Samoa
7/1/2020,0,0,ASM,American Samoa
7/2/2020,0,21,ASM,American Samoa
7/3/2020,0,27,ASM,American Samoa
7/4/2020,0,33,ASM,American Samoa
7/5/2020,0,0,ASM,American Samoa
7/6/2020,0,0,ASM,American Samoa
7/7/2020,0,0,ASM,American Samoa
7/8/2020,0,0,ASM,American Samoa
7/9/2020,0,0,ASM,American Samoa
7/10/2020,0,26,ASM,American Samoa
7/11/2020,0,0,ASM,American Samoa
7/12/2020,35,0,ASM,American Samoa
7/13/2020,0,29,ASM,American Samoa
7/14/2020,0,0,ASM,American Samoa
7/15/2020,0,0,ASM,American Samoa
7/16/2020,0,30,ASM,American Samoa
7/17/2020,0,29,ASM,American Samoa
7/18/2020,0,0,ASM,American Samoa
7/19/2020,0,0,ASM,American Samoa
7/20/2020,0,0,ASM,American Samoa
7/21/2020,38,0,ASM,American Samoa
7/22/2020,0,0,ASM,American Samoa
7/23/2020,0,0,ASM,American Samoa
7/24/2020,0,0,ASM,American Samoa
7/25/2020,0,0,ASM,American Samoa
7/26/2020,0,0,ASM,American Samoa
7/27/2020,0,0,ASM,American Samoa
7/28/2020,0,0,ASM,American Samoa
7/29/2020,0,0,ASM,American Samoa
7/30/2020,0,0,ASM,American Samoa
7/31/2020,0,0,ASM,American Samoa
8/1/2020,0,0,ASM,American Samoa
8/2/2020,0,0,ASM,American Samoa
8/3/2020,0,0,ASM,American Samoa
8/4/2020,0,0,ASM,American Samoa
8/5/2020,0,0,ASM,American Samoa
8/6/2020,0,0,ASM,American Samoa
8/7/2020,0,0,ASM,American Samoa
8/8/2020,0,0,ASM,American Samoa
8/9/2020,0,0,ASM,American Samoa
8/10/2020,0,0,ASM,American Samoa
8/11/2020,0,0,ASM,American Samoa
8/12/2020,0,0,ASM,American Samoa
8/13/2020,0,0,ASM,American Samoa
8/14/2020,0,34,ASM,American Samoa
8/15/2020,0,0,ASM,American Samoa
8/16/2020,31,0,ASM,American Samoa
8/17/2020,0,0,ASM,American Samoa
8/18/2020,0,0,ASM,American Samoa
8/19/2020,0,0,ASM,American Samoa
8/20/2020,0,0,ASM,American Samoa
8/21/2020,0,0,ASM,American Samoa
8/22/2020,0,0,ASM,American Samoa
8/23/2020,0,36,ASM,American Samoa
8/24/2020,0,0,ASM,American Samoa
8/25/2020,0,0,ASM,American Samoa
8/26/2020,0,0,ASM,American Samoa
8/27/2020,0,0,ASM,American Samoa
8/28/2020,0,0,ASM,American Samoa
8/29/2020,0,0,ASM,American Samoa
8/30/2020,0,0,ASM,American Samoa
8/31/2020,0,0,ASM,American Samoa
9/1/2020,0,27,ASM,American Samoa
9/2/2020,0,0,ASM,American Samoa
9/3/2020,0,0,ASM,American Samoa
9/4/2020,0,0,ASM,American Samoa
9/5/2020,0,0,ASM,American Samoa
9/6/2020,0,0,ASM,American Samoa
9/7/2020,0,0,ASM,American Samoa
9/8/2020,0,0,ASM,American Samoa
9/9/2020,0,0,ASM,American Samoa
9/10/2020,0,0,ASM,American Samoa
9/11/2020,0,0,ASM,American Samoa
9/12/2020,0,0,ASM,American Samoa
9/13/2020,0,0,ASM,American Samoa
9/14/2020,0,0,ASM,American Samoa
9/15/2020,0,0,ASM,American Samoa
9/16/2020,0,0,ASM,American Samoa
9/17/2020,0,0,ASM,American Samoa
9/18/2020,0,0,ASM,American Samoa
9/19/2020,0,0,ASM,American Samoa
9/20/2020,0,0,ASM,American Samoa
9/21/2020,0,0,ASM,American Samoa
9/22/2020,0,0,ASM,American Samoa
9/23/2020,0,0,ASM,American Samoa
9/24/2020,0,0,ASM,American Samoa
9/25/2020,0,0,ASM,American Samoa
9/26/2020,0,0,ASM,American Samoa
9/27/2020,0,0,ASM,American Samoa
9/28/2020,0,0,ASM,American Samoa
9/29/2020,0,0,ASM,American Samoa
9/30/2020,0,0,ASM,American Samoa
10/1/2020,0,0,ASM,American Samoa
10/2/2020,0,0,ASM,American Samoa
10/3/2020,0,0,ASM,American Samoa
10/4/2020,0,0,ASM,American Samoa
2/1/2020,3,9,AND,Andorra
2/2/2020,3,7,AND,Andorra
2/3/2020,0,7,AND,Andorra
2/4/2020,0,8,AND,Andorra
2/5/2020,3,4,AND,Andorra
2/6/2020,2,5,AND,Andorra
2/7/2020,0,6,AND,Andorra
2/8/2020,3,8,AND,Andorra
2/9/2020,3,8,AND,Andorra
2/10/2020,0,8,AND,Andorra
2/11/2020,2,2,AND,Andorra
2/12/2020,0,7,AND,Andorra
2/13/2020,3,4,AND,Andorra
2/14/2020,0,6,AND,Andorra
2/15/2020,0,3,AND,Andorra
2/16/2020,0,6,AND,Andorra
2/17/2020,0,5,AND,Andorra
2/18/2020,2,5,AND,Andorra
2/19/2020,0,0,AND,Andorra
2/20/2020,0,3,AND,Andorra
2/21/2020,3,5,AND,Andorra
2/22/2020,0,6,AND,Andorra
2/23/2020,0,11,AND,Andorra
2/24/2020,0,22,AND,Andorra
2/25/2020,0,26,AND,Andorra
2/26/2020,2,35,AND,Andorra
2/27/2020,0,15,AND,Andorra
2/28/2020,5,16,AND,Andorra
2/29/2020,4,14,AND,Andorra
3/1/2020,3,16,AND,Andorra
3/2/2020,3,17,AND,Andorra
3/3/2020,0,21,AND,Andorra
3/4/2020,2,25,AND,Andorra
3/5/2020,11,18,AND,Andorra
3/6/2020,5,21,AND,Andorra
3/7/2020,4,21,AND,Andorra
3/8/2020,3,17,AND,Andorra
3/9/2020,2,25,AND,Andorra
3/10/2020,12,34,AND,Andorra
3/11/2020,4,66,AND,Andorra
3/12/2020,11,99,AND,Andorra
3/13/2020,17,100,AND,Andorra
3/14/2020,9,83,AND,Andorra
3/15/2020,7,61,AND,Andorra
3/16/2020,4,48,AND,Andorra
3/17/2020,5,24,AND,Andorra
3/18/2020,5,36,AND,Andorra
3/19/2020,6,39,AND,Andorra
3/20/2020,3,41,AND,Andorra
3/21/2020,6,53,AND,Andorra
3/22/2020,7,60,AND,Andorra
3/23/2020,4,34,AND,Andorra
3/24/2020,3,36,AND,Andorra
3/25/2020,7,27,AND,Andorra
3/26/2020,4,27,AND,Andorra
3/27/2020,3,22,AND,Andorra
3/28/2020,3,28,AND,Andorra
3/29/2020,5,34,AND,Andorra
3/30/2020,2,28,AND,Andorra
3/31/2020,7,27,AND,Andorra
4/1/2020,0,17,AND,Andorra
4/2/2020,5,16,AND,Andorra
4/3/2020,0,27,AND,Andorra
4/4/2020,0,35,AND,Andorra
4/5/2020,0,40,AND,Andorra
4/6/2020,5,26,AND,Andorra
4/7/2020,0,26,AND,Andorra
4/8/2020,3,13,AND,Andorra
4/9/2020,3,22,AND,Andorra
4/10/2020,3,22,AND,Andorra
4/11/2020,0,30,AND,Andorra
4/12/2020,6,11,AND,Andorra
4/13/2020,0,24,AND,Andorra
4/14/2020,0,27,AND,Andorra
4/15/2020,3,27,AND,Andorra
4/16/2020,3,15,AND,Andorra
4/17/2020,3,29,AND,Andorra
4/18/2020,4,29,AND,Andorra
4/19/2020,0,18,AND,Andorra
4/20/2020,3,11,AND,Andorra
4/21/2020,4,18,AND,Andorra
4/22/2020,3,12,AND,Andorra
4/23/2020,0,10,AND,Andorra
4/24/2020,0,12,AND,Andorra
4/25/2020,0,27,AND,Andorra
4/26/2020,4,22,AND,Andorra
4/27/2020,5,14,AND,Andorra
4/28/2020,0,21,AND,Andorra
4/29/2020,0,17,AND,Andorra
4/30/2020,3,13,AND,Andorra
5/1/2020,3,18,AND,Andorra
5/2/2020,4,17,AND,Andorra
5/3/2020,0,27,AND,Andorra
5/4/2020,3,13,AND,Andorra
5/5/2020,0,13,AND,Andorra
5/6/2020,0,12,AND,Andorra
5/7/2020,0,14,AND,Andorra
5/8/2020,3,10,AND,Andorra
5/9/2020,0,21,AND,Andorra
5/10/2020,0,16,AND,Andorra
5/11/2020,3,8,AND,Andorra
5/12/2020,0,18,AND,Andorra
5/13/2020,0,8,AND,Andorra
5/14/2020,3,13,AND,Andorra
5/15/2020,3,6,AND,Andorra
5/16/2020,0,18,AND,Andorra
5/17/2020,4,11,AND,Andorra
5/18/2020,3,11,AND,Andorra
5/19/2020,0,10,AND,Andorra
5/20/2020,0,10,AND,Andorra
5/21/2020,7,10,AND,Andorra
5/22/2020,0,10,AND,Andorra
5/23/2020,4,10,AND,Andorra
5/24/2020,0,30,AND,Andorra
5/25/2020,0,5,AND,Andorra
5/26/2020,0,7,AND,Andorra
5/27/2020,0,3,AND,Andorra
5/28/2020,3,10,AND,Andorra
5/29/2020,0,10,AND,Andorra
5/30/2020,4,4,AND,Andorra
5/31/2020,4,6,AND,Andorra
6/1/2020,0,5,AND,Andorra
6/2/2020,3,14,AND,Andorra
6/3/2020,0,4,AND,Andorra
6/4/2020,3,6,AND,Andorra
6/5/2020,0,3,AND,Andorra
6/6/2020,4,10,AND,Andorra
6/7/2020,0,4,AND,Andorra
6/8/2020,0,8,AND,Andorra
6/9/2020,0,3,AND,Andorra
6/10/2020,3,12,AND,Andorra
6/11/2020,0,3,AND,Andorra
6/12/2020,0,0,AND,Andorra
6/13/2020,0,11,AND,Andorra
6/14/2020,0,4,AND,Andorra
6/15/2020,0,7,AND,Andorra
6/16/2020,0,7,AND,Andorra
6/17/2020,0,7,AND,Andorra
6/18/2020,0,8,AND,Andorra
6/19/2020,0,4,AND,Andorra
6/20/2020,0,7,AND,Andorra
6/21/2020,0,9,AND,Andorra
6/22/2020,0,7,AND,Andorra
6/23/2020,0,5,AND,Andorra
6/24/2020,3,8,AND,Andorra
6/25/2020,0,6,AND,Andorra
6/26/2020,0,5,AND,Andorra
6/27/2020,5,14,AND,Andorra
6/28/2020,4,0,AND,Andorra
6/29/2020,0,4,AND,Andorra
6/30/2020,3,5,AND,Andorra
7/1/2020,0,6,AND,Andorra
7/2/2020,0,5,AND,Andorra
7/3/2020,0,13,AND,Andorra
7/4/2020,0,0,AND,Andorra
7/5/2020,0,13,AND,Andorra
7/6/2020,0,4,AND,Andorra
7/7/2020,0,5,AND,Andorra
7/8/2020,0,5,AND,Andorra
7/9/2020,0,3,AND,Andorra
7/10/2020,3,5,AND,Andorra
7/11/2020,0,12,AND,Andorra
7/12/2020,4,8,AND,Andorra
7/13/2020,0,15,AND,Andorra
7/14/2020,0,12,AND,Andorra
7/15/2020,0,7,AND,Andorra
7/16/2020,7,11,AND,Andorra
7/17/2020,4,14,AND,Andorra
7/18/2020,4,8,AND,Andorra
7/19/2020,0,9,AND,Andorra
7/20/2020,0,24,AND,Andorra
7/21/2020,0,11,AND,Andorra
7/22/2020,0,5,AND,Andorra
7/23/2020,0,10,AND,Andorra
7/24/2020,7,10,AND,Andorra
7/25/2020,0,11,AND,Andorra
7/26/2020,0,4,AND,Andorra
7/27/2020,3,11,AND,Andorra
7/28/2020,0,16,AND,Andorra
7/29/2020,0,6,AND,Andorra
7/30/2020,3,8,AND,Andorra
7/31/2020,0,10,AND,Andorra
8/1/2020,0,7,AND,Andorra
8/2/2020,0,7,AND,Andorra
8/3/2020,0,7,AND,Andorra
8/4/2020,0,6,AND,Andorra
8/5/2020,0,3,AND,Andorra
8/6/2020,0,6,AND,Andorra
8/7/2020,0,4,AND,Andorra
8/8/2020,0,3,AND,Andorra
8/9/2020,6,8,AND,Andorra
8/10/2020,0,3,AND,Andorra
8/11/2020,0,10,AND,Andorra
8/12/2020,0,3,AND,Andorra
8/13/2020,0,7,AND,Andorra
8/14/2020,0,6,AND,Andorra
8/15/2020,3,10,AND,Andorra
8/16/2020,0,3,AND,Andorra
8/17/2020,0,4,AND,Andorra
8/18/2020,0,7,AND,Andorra
8/19/2020,3,3,AND,Andorra
8/20/2020,3,5,AND,Andorra
8/21/2020,0,9,AND,Andorra
8/22/2020,0,7,AND,Andorra
8/23/2020,0,14,AND,Andorra
8/24/2020,3,4,AND,Andorra
8/25/2020,0,3,AND,Andorra
8/26/2020,3,6,AND,Andorra
8/27/2020,0,3,AND,Andorra
8/28/2020,0,3,AND,Andorra
8/29/2020,3,7,AND,Andorra
8/30/2020,0,3,AND,Andorra
8/31/2020,0,6,AND,Andorra
9/1/2020,0,3,AND,Andorra
9/2/2020,0,8,AND,Andorra
9/3/2020,0,8,AND,Andorra
9/4/2020,0,6,AND,Andorra
9/5/2020,0,4,AND,Andorra
9/6/2020,0,4,AND,Andorra
9/7/2020,3,3,AND,Andorra
9/8/2020,0,4,AND,Andorra
9/9/2020,0,3,AND,Andorra
9/10/2020,3,4,AND,Andorra
9/11/2020,0,4,AND,Andorra
9/12/2020,0,9,AND,Andorra
9/13/2020,0,7,AND,Andorra
9/14/2020,0,3,AND,Andorra
9/15/2020,0,6,AND,Andorra
9/16/2020,3,3,AND,Andorra
9/17/2020,0,9,AND,Andorra
9/18/2020,0,13,AND,Andorra
9/19/2020,0,5,AND,Andorra
9/20/2020,0,12,AND,Andorra
9/21/2020,0,3,AND,Andorra
9/22/2020,0,6,AND,Andorra
9/23/2020,0,4,AND,Andorra
9/24/2020,0,7,AND,Andorra
9/25/2020,0,3,AND,Andorra
9/26/2020,0,0,AND,Andorra
9/27/2020,0,8,AND,Andorra
9/28/2020,0,3,AND,Andorra
9/29/2020,3,0,AND,Andorra
9/30/2020,3,3,AND,Andorra
10/1/2020,0,5,AND,Andorra
10/2/2020,0,3,AND,Andorra
10/3/2020,0,8,AND,Andorra
10/4/2020,0,5,AND,Andorra
2/1/2020,4,12,AGO,Angola
2/2/2020,3,5,AGO,Angola
2/3/2020,4,8,AGO,Angola
2/4/2020,4,8,AGO,Angola
2/5/2020,2,5,AGO,Angola
2/6/2020,3,7,AGO,Angola
2/7/2020,2,9,AGO,Angola
2/8/2020,2,4,AGO,Angola
2/9/2020,2,5,AGO,Angola
2/10/2020,2,9,AGO,Angola
2/11/2020,2,5,AGO,Angola
2/12/2020,3,7,AGO,Angola
2/13/2020,3,10,AGO,Angola
2/14/2020,2,7,AGO,Angola
2/15/2020,2,6,AGO,Angola
2/16/2020,5,8,AGO,Angola
2/17/2020,1,7,AGO,Angola
2/18/2020,2,7,AGO,Angola
2/19/2020,3,3,AGO,Angola
2/20/2020,0,4,AGO,Angola
2/21/2020,0,3,AGO,Angola
2/22/2020,2,5,AGO,Angola
2/23/2020,2,3,AGO,Angola
2/24/2020,2,8,AGO,Angola
2/25/2020,3,10,AGO,Angola
2/26/2020,5,13,AGO,Angola
2/27/2020,4,11,AGO,Angola
2/28/2020,4,16,AGO,Angola
2/29/2020,8,11,AGO,Angola
3/1/2020,5,13,AGO,Angola
3/2/2020,9,22,AGO,Angola
3/3/2020,4,19,AGO,Angola
3/4/2020,7,19,AGO,Angola
3/5/2020,7,21,AGO,Angola
3/6/2020,8,18,AGO,Angola
3/7/2020,4,20,AGO,Angola
3/8/2020,6,13,AGO,Angola
3/9/2020,9,28,AGO,Angola
3/10/2020,8,29,AGO,Angola
3/11/2020,13,39,AGO,Angola
3/12/2020,18,52,AGO,Angola
3/13/2020,22,67,AGO,Angola
3/14/2020,22,56,AGO,Angola
3/15/2020,20,51,AGO,Angola
3/16/2020,16,54,AGO,Angola
3/17/2020,24,47,AGO,Angola
3/18/2020,20,50,AGO,Angola
3/19/2020,33,76,AGO,Angola
3/20/2020,36,100,AGO,Angola
3/21/2020,39,95,AGO,Angola
3/22/2020,31,90,AGO,Angola
3/23/2020,34,81,AGO,Angola
3/24/2020,20,60,AGO,Angola
3/25/2020,24,62,AGO,Angola
3/26/2020,14,51,AGO,Angola
3/27/2020,20,49,AGO,Angola
3/28/2020,12,36,AGO,Angola
3/29/2020,11,47,AGO,Angola
3/30/2020,16,44,AGO,Angola
3/31/2020,9,36,AGO,Angola
4/1/2020,11,35,AGO,Angola
4/2/2020,10,27,AGO,Angola
4/3/2020,9,30,AGO,Angola
4/4/2020,9,33,AGO,Angola
4/5/2020,11,32,AGO,Angola
4/6/2020,10,29,AGO,Angola
4/7/2020,8,23,AGO,Angola
4/8/2020,6,25,AGO,Angola
4/9/2020,5,21,AGO,Angola
4/10/2020,8,23,AGO,Angola
4/11/2020,6,26,AGO,Angola
4/12/2020,9,23,AGO,Angola
4/13/2020,9,25,AGO,Angola
4/14/2020,9,27,AGO,Angola
4/15/2020,6,24,AGO,Angola
4/16/2020,5,19,AGO,Angola
4/17/2020,5,22,AGO,Angola
4/18/2020,4,19,AGO,Angola
4/19/2020,7,18,AGO,Angola
4/20/2020,7,21,AGO,Angola
4/21/2020,6,16,AGO,Angola
4/22/2020,5,19,AGO,Angola
4/23/2020,4,17,AGO,Angola
4/24/2020,5,14,AGO,Angola
4/25/2020,4,17,AGO,Angola
4/26/2020,6,15,AGO,Angola
4/27/2020,6,13,AGO,Angola
4/28/2020,5,11,AGO,Angola
4/29/2020,4,13,AGO,Angola
4/30/2020,3,10,AGO,Angola
5/1/2020,4,17,AGO,Angola
5/2/2020,3,23,AGO,Angola
5/3/2020,4,18,AGO,Angola
5/4/2020,6,13,AGO,Angola
5/5/2020,4,15,AGO,Angola
5/6/2020,2,15,AGO,Angola
5/7/2020,5,10,AGO,Angola
5/8/2020,4,14,AGO,Angola
5/9/2020,6,15,AGO,Angola
5/10/2020,6,18,AGO,Angola
5/11/2020,3,9,AGO,Angola
5/12/2020,3,7,AGO,Angola
5/13/2020,3,10,AGO,Angola
5/14/2020,4,14,AGO,Angola
5/15/2020,3,14,AGO,Angola
5/16/2020,3,13,AGO,Angola
5/17/2020,6,14,AGO,Angola
5/18/2020,5,11,AGO,Angola
5/19/2020,4,10,AGO,Angola
5/20/2020,5,11,AGO,Angola
5/21/2020,2,9,AGO,Angola
5/22/2020,6,8,AGO,Angola
5/23/2020,3,10,AGO,Angola
5/24/2020,5,12,AGO,Angola
5/25/2020,4,10,AGO,Angola
5/26/2020,3,8,AGO,Angola
5/27/2020,2,5,AGO,Angola
5/28/2020,2,7,AGO,Angola
5/29/2020,2,7,AGO,Angola
5/30/2020,1,9,AGO,Angola
5/31/2020,2,8,AGO,Angola
6/1/2020,1,8,AGO,Angola
6/2/2020,1,8,AGO,Angola
6/3/2020,3,10,AGO,Angola
6/4/2020,4,12,AGO,Angola
6/5/2020,3,7,AGO,Angola
6/6/2020,2,9,AGO,Angola
6/7/2020,2,8,AGO,Angola
6/8/2020,2,5,AGO,Angola
6/9/2020,3,7,AGO,Angola
6/10/2020,0,7,AGO,Angola
6/11/2020,2,7,AGO,Angola
6/12/2020,1,9,AGO,Angola
6/13/2020,2,8,AGO,Angola
6/14/2020,2,8,AGO,Angola
6/15/2020,4,8,AGO,Angola
6/16/2020,3,7,AGO,Angola
6/17/2020,2,5,AGO,Angola
6/18/2020,3,6,AGO,Angola
6/19/2020,2,4,AGO,Angola
6/20/2020,3,6,AGO,Angola
6/21/2020,2,9,AGO,Angola
6/22/2020,5,6,AGO,Angola
6/23/2020,3,5,AGO,Angola
6/24/2020,3,9,AGO,Angola
6/25/2020,1,10,AGO,Angola
6/26/2020,4,10,AGO,Angola
6/27/2020,3,6,AGO,Angola
6/28/2020,2,8,AGO,Angola
6/29/2020,3,6,AGO,Angola
6/30/2020,4,7,AGO,Angola
7/1/2020,2,7,AGO,Angola
7/2/2020,2,8,AGO,Angola
7/3/2020,2,7,AGO,Angola
7/4/2020,2,3,AGO,Angola
7/5/2020,2,5,AGO,Angola
7/6/2020,3,9,AGO,Angola
7/7/2020,2,7,AGO,Angola
